ID,Default_Status,Loan_amount,Interest,Maturity,Credit_scores,Length,Readability_1,Readability_2,Readability_3,Attitude,Work_Info,Income_Info,Explanation,Guarantee,Thanks,Request,Usage_1,Usage_2,Usage_3,Usage_4,Usage_5,Usage_6,Age,Is_Married,Income_Level,Car,House,Car_Loan,House_Loan
885,,0.7,11,6,0,43,0 ,0.00000 ,10.30476,0,0,1,1,0,0,0,0,1,0,0,0,0,45,0,1,0,1,0,0
886,,0.7,12,12,0,20,2 ,0.10000 ,8,0.3,0,0,0,1,1,1,0,0,1,0,0,0,29,1,1,0,0,0,0
887,,1,12,12,0,91,8 ,0.08791 ,8.318868,0,0,1,1,0,0,0,0,1,0,0,0,0,33,0,1,0,0,0,0
888,,1,13,24,101,37,4 ,0.10811 ,11.6,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,2,0,0,0,0
889,,3,13,24,0,45,6 ,0.13333 ,11.6,0,0,0,0,0,0,0,0,1,0,0,0,0,29,1,2,0,1,0,0
890,,1.1,11,6,101,56,5 ,0.08929 ,14,0.0571429,1,1,0,0,1,0,0,0,0,0,1,0,31,0,4,0,1,0,0
891,,2.2,13,24,0,28,4 ,0.14286 ,2.266668,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,1,0,1,0,0
892,,1,11,6,0,37,5 ,0.13514 ,4.2,0,1,0,0,0,0,0,0,1,0,0,0,0,27,1,3,0,0,0,0
893,,6,10,6,108,65,5 ,0.07692 ,10.15,0.03125,1,1,0,0,0,0,0,0,0,0,1,0,34,0,5,1,1,0,0
894,,3,12,12,102,23,1 ,0.04348 ,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,3,0,0,0,0
895,,0.9,12,12,0,25,2 ,0.08000 ,3.8,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,1,1,1,0,0
896,,2.4,11,12,121,54,2 ,0.03704 ,4.66668,0.0285714,0,0,0,0,0,0,0,1,0,0,0,0,36,0,3,0,1,0,1
897,,2.9,11,6,99,43,5 ,0.11628 ,3.333332,0.08,1,0,0,0,1,0,0,0,0,1,0,0,30,0,4,0,0,0,0
898,,1.6,11,12,121,68,7 ,0.10294 ,9.530232,0,0,1,0,1,1,0,0,1,0,0,0,0,29,0,1,0,0,0,0
899,,3,13,24,0,138,12 ,0.08696 ,11.86668,0.0337079,1,1,0,1,0,0,0,1,0,0,0,0,27,0,2,0,1,0,0
900,,0.5,12,12,99,42,4 ,0.09524 ,6.88148,0,1,1,0,0,0,1,0,1,0,0,0,0,43,0,1,1,1,0,1
901,,1,10,3,98,21,3 ,0.14286 ,2.4,0,0,0,0,0,0,0,1,0,0,0,0,0,48,0,4,1,1,0,1
902,,3.8,11,12,99,40,5 ,0.12500 ,4.4,0,1,0,0,0,0,0,1,0,0,0,0,0,29,0,3,1,1,1,1
903,,0.8,11,12,112,65,6 ,0.09231 ,7.2,0,1,0,0,0,0,0,0,0,1,0,0,0,25,1,1,0,0,0,0
904,,0.8,11,6,93,25,2 ,0.08000 ,8.276924,0,1,0,0,0,0,0,1,0,0,0,0,0,38,0,1,0,0,0,0
905,,3,13,24,0,44,5 ,0.11364 ,6,0,0,0,1,0,0,1,0,1,0,0,0,0,40,0,3,0,1,0,0
906,,2.5,13,24,0,69,6 ,0.08696 ,8.4,0.0238095,1,1,1,0,0,0,0,0,0,0,1,0,29,0,4,1,1,1,1
907,,1.6,12,12,100,45,4 ,0.08889 ,6.73846,0,0,0,0,0,0,0,0,1,0,0,0,0,48,0,1,0,1,0,0
908,,3.8,13,24,111,202,27 ,0.13366 ,5.46668,0.00813008,1,1,1,0,0,0,0,0,0,0,1,0,34,0,2,0,1,0,1
909,,6,10,6,159,31,4 ,0.12903 ,4,0.05,0,0,1,0,1,0,1,0,0,0,0,0,37,0,5,1,1,0,1
910,,5,10,3,98,30,2 ,0.06667 ,6.8,0,1,1,0,0,0,0,0,0,0,1,0,0,32,0,5,1,1,0,1
911,,3,12,12,104,21,2 ,0.09524 ,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,32,0,3,0,1,0,1
912,,2.5,12,12,0,57,7 ,0.12281 ,7,0,1,1,0,0,0,0,0,0,0,1,0,0,49,0,5,0,1,0,0
913,,0.4,11,9,117,25,3 ,0.12000 ,3,0.133333,1,0,0,1,1,0,1,0,0,0,0,0,29,1,2,0,0,0,0
914,,0.5,12,12,0,189,18 ,0.09524 ,8.949248,0,1,1,1,1,0,0,0,1,0,0,0,0,46,0,1,0,1,0,0
915,,5,12,12,0,44,3 ,0.06818 ,5.005128,0.0384615,1,0,0,0,0,1,0,0,0,1,0,0,46,0,2,1,0,0,0
916,,3,13,24,102,22,2 ,0.09091 ,2.4,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,5,1,0,1,0
917,,3,10,3,98,91,9 ,0.09890 ,5.1,0.0392157,1,0,0,0,0,0,0,0,0,0,1,0,29,1,3,0,0,0,0
918,,2.5,11,12,0,137,13 ,0.09489 ,4.35,0.0229885,1,1,0,0,1,1,0,1,0,0,0,0,52,0,3,1,1,0,0
919,,0.8,13,18,88,43,5 ,0.11628 ,3.466668,0.0769231,0,0,0,0,0,1,0,1,0,0,0,0,29,0,1,0,1,0,0
920,,2.5,13,24,0,228,18 ,0.07895 ,10.425856,0.0149254,1,1,0,1,0,0,0,1,0,0,0,0,41,0,2,0,1,0,1
921,,0.8,12,9,100,35,3 ,0.08571 ,4.4,-0.0454545,1,1,0,0,0,0,0,0,0,0,1,0,34,1,2,1,1,0,1
922,,2.6,11,6,0,33,2 ,0.06061 ,8,0,1,0,0,0,0,0,0,1,0,0,0,0,25,1,1,0,1,0,0
923,,0.8,11,6,0,31,3 ,0.09677 ,9.15294,0.0588235,0,1,0,0,0,0,0,0,0,0,1,0,24,1,2,0,0,0,0
924,,5,13,24,0,150,10 ,0.06667 ,37.098852,0.0114942,1,1,0,0,0,1,0,0,0,0,1,0,40,0,3,1,0,0,0
925,,0.5,12,12,0,50,4 ,0.08000 ,6.8,0.0294118,0,0,0,0,0,1,0,0,1,0,0,0,30,1,1,0,0,0,0
926,,2.5,11,6,97,25,1 ,0.04000 ,5.6,0,1,0,0,0,0,0,0,0,0,0,1,0,30,0,3,0,0,0,0
927,,3,13,24,0,64,8 ,0.12500 ,6,0.0222222,1,0,0,0,1,1,0,0,0,0,1,0,36,0,2,0,1,0,0
928,,4.7,13,24,102,112,13 ,0.11607 ,7.4,0.027027,1,0,1,1,0,0,0,0,0,0,1,0,27,1,2,0,0,0,0
929,,3,13,18,0,70,7 ,0.10000 ,4.3,-0.0232558,1,0,0,1,0,0,1,0,0,0,0,0,29,0,2,0,1,0,0
930,,0.3,10,6,103,42,5 ,0.11905 ,3.733332,0.0714286,0,0,0,0,1,0,0,0,1,0,0,0,32,0,1,1,0,0,0
931,,0.6,11,6,101,76,7 ,0.09211 ,6.888888,-0.0222222,1,1,1,0,0,0,1,0,0,0,0,0,27,1,1,1,1,0,0
932,,1,13,24,0,25,0 ,0.00000 ,5.2,0.0769231,0,0,0,0,0,0,0,1,0,0,0,0,24,1,1,0,1,0,1
933,,0.6,12,12,105,22,3 ,0.13636 ,2.4,0,1,0,0,1,0,0,0,1,0,0,0,0,33,0,3,1,0,0,0
934,,1.32,12,12,0,73,8 ,0.10959 ,4.8,0.0416667,0,0,1,0,1,0,1,0,0,0,0,0,34,0,4,1,0,0,0
935,,0.6,13,24,108,26,2 ,0.07692 ,3,0,0,0,0,0,0,0,1,0,0,0,0,0,32,1,1,1,1,0,0
936,,5,13,24,0,30,3 ,0.10000 ,8,0.05,1,0,0,1,0,0,0,0,0,1,0,0,26,1,2,0,0,0,0
937,,3.5,13,24,0,25,3 ,0.12000 ,2.8,0,0,0,1,0,0,0,1,0,0,0,0,0,29,0,5,1,1,0,0
938,,0.72,11,6,98,133,14 ,0.10526 ,18.6,0,0,0,0,1,1,1,1,0,0,0,0,0,34,0,1,0,1,0,0
939,,5,13,24,0,23,2 ,0.08696 ,2.6,0,1,0,0,0,0,0,0,0,0,0,1,0,32,0,3,0,0,0,0
940,,0.9,11,6,0,33,2 ,0.06061 ,8.4,-0.047619,0,0,0,0,0,0,0,1,0,0,0,0,24,1,0,0,0,0,0
941,,2.9,11,9,0,71,6 ,0.08451 ,4.3,0.0232558,1,0,1,0,0,0,0,0,0,0,1,0,27,1,3,1,0,0,0
942,,4,13,24,0,28,3 ,0.10714 ,3.2,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,5,0,1,0,0
943,,0.96,13,15,0,57,6 ,0.10526 ,3.12,0.0512821,1,0,0,1,1,1,0,1,0,0,0,0,43,0,2,0,1,0,0
944,,1.32,11,6,90,30,2 ,0.06667 ,8,0.05,0,0,0,0,0,1,0,0,0,0,0,1,34,0,4,1,1,0,0
945,,1.5,10,3,94,42,4 ,0.09524 ,10.939132,0,1,1,0,1,0,0,0,1,0,0,0,0,29,0,3,0,1,0,1
946,,0.6,13,24,0,40,5 ,0.12500 ,4.8058,0.0434783,1,1,1,0,0,0,0,1,0,0,0,0,26,1,2,0,0,0,0
947,,2.52,12,12,0,31,5 ,0.16129 ,2.533332,0.105263,1,0,0,1,1,0,0,0,0,1,0,0,31,1,5,0,0,0,0
948,,1,13,24,0,45,4 ,0.08889 ,6,0.1,1,0,1,0,1,0,0,1,0,0,0,0,31,0,1,1,1,1,1
949,,3.5,13,24,0,24,2 ,0.08333 ,5.2,0,0,0,1,0,0,0,1,0,0,0,0,0,28,0,5,1,1,0,0
950,,1,11,6,90,50,5 ,0.10000 ,3.699312,0.0344828,1,0,1,0,0,0,0,0,0,0,1,0,30,1,4,1,0,0,0
951,,0.8,11,6,101,194,11 ,0.05670 ,23.661948,0,1,1,0,0,0,0,0,1,0,0,0,0,25,1,1,0,0,0,0
952,,1.8,11,6,85,157,15 ,0.09554 ,10,0.03,1,0,0,1,0,1,0,0,0,0,1,0,31,0,3,0,0,0,0
953,,4.2,11,6,101,20,3 ,0.15000 ,5.6,0.0714286,0,0,0,0,0,0,0,0,0,0,1,0,32,0,2,0,1,0,0
954,,0.5,11,6,100,22,2 ,0.09091 ,4.8,0,1,0,0,1,0,0,0,0,0,1,0,0,26,1,2,0,0,0,0
955,,1.7,13,24,0,46,5 ,0.10870 ,6.6,0.030303,0,0,0,0,0,1,0,1,0,0,0,0,36,0,2,0,0,0,0
956,,0.8,11,12,97,20,3 ,0.15000 ,4.933332,-0.0833333,0,1,0,0,0,0,1,0,0,0,0,0,26,0,1,0,1,0,1
957,,3,13,24,0,47,6 ,0.12766 ,3.028572,0,1,1,0,0,0,0,0,0,0,0,1,0,37,0,5,1,1,1,1
958,,0.8,12,12,0,39,3 ,0.07692 ,6,0,1,1,0,0,0,0,1,0,0,0,0,0,24,1,5,0,1,0,0
959,,0.8,11,6,96,22,2 ,0.09091 ,4.8,0,1,0,0,0,0,0,0,0,0,0,1,0,39,0,3,1,1,0,0
960,,1.2,12,9,105,22,0 ,0.00000 ,4.8,0.0833333,1,0,1,0,0,0,0,0,0,1,0,0,34,1,2,0,0,0,0
961,,4,13,24,0,43,6 ,0.13953 ,6.2,0.0322581,0,0,0,1,1,0,0,0,0,0,1,0,36,0,4,0,1,0,0
962,,0.5,11,6,100,27,2 ,0.07407 ,6.4,0,1,0,0,0,0,0,0,1,0,0,0,0,33,0,4,1,1,0,1
963,,1,10,3,0,23,2 ,0.08696 ,6,-0.0666667,0,0,0,0,0,0,0,1,0,0,0,0,25,1,1,0,1,0,1
964,,2,12,12,0,67,8 ,0.11940 ,5.46668,0.0487805,1,0,0,0,0,1,0,0,0,0,1,0,30,1,2,0,0,0,0
965,,2.1,13,24,0,67,8 ,0.11940 ,7.171944,0.0263158,1,1,0,0,0,1,0,1,0,0,0,0,37,1,1,0,0,0,0
966,,3.6,11,6,0,107,6 ,0.05607 ,12.477968,0.0169491,1,0,0,0,0,0,0,0,0,0,1,0,38,0,5,1,1,0,0
967,,0.5,11,6,99,43,3 ,0.06977 ,10.8,0,0,1,0,0,0,0,1,0,0,0,0,0,47,0,1,1,1,0,1
968,,1.2,11,6,101,20,3 ,0.15000 ,2.6,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,1,1,1,0,0
969,,1.8,11,6,0,88,0 ,0.00000 ,18.888888,-0.0222222,1,0,1,0,0,0,0,1,0,0,0,0,23,1,3,0,1,0,1
970,,0.84,12,9,92,56,4 ,0.07143 ,7.490324,0,1,0,0,0,0,1,0,0,0,0,1,0,39,0,1,0,1,0,0
971,,1.4,11,6,101,20,1 ,0.05000 ,5.6,0,1,0,0,0,0,0,0,1,0,0,0,0,38,0,1,0,1,0,1
972,,0.5,10,6,0,84,8 ,0.09524 ,11.953192,0.0212766,1,1,1,0,0,0,0,1,0,0,0,0,29,1,2,0,1,0,1
973,,0.6,12,12,99,58,7 ,0.12069 ,7.2,0,1,1,1,0,0,0,1,0,0,0,0,0,52,0,2,0,0,0,0
974,,2.1,11,6,101,21,2 ,0.09524 ,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,2,0,0,0,0
975,,1.5,11,6,101,100,9 ,0.09000 ,12.4,0.0645161,1,0,0,0,1,1,0,0,0,0,1,0,38,0,4,0,1,0,1
976,,1.8,12,12,0,52,4 ,0.07692 ,7.333332,0,1,0,1,0,0,0,0,0,0,0,1,0,30,0,2,1,1,0,1
977,,3,11,6,100,121,14 ,0.11570 ,7.3,0.0273973,1,1,1,0,0,0,0,1,0,0,0,0,29,1,2,0,1,0,1
978,,3,12,12,83,25,1 ,0.04000 ,5.6,0,1,0,0,0,0,0,0,0,0,0,1,0,29,0,4,1,1,0,0
979,,2.6,13,24,0,38,3 ,0.07895 ,2.3,0.0434783,1,0,0,1,0,0,0,1,0,0,0,0,35,0,2,1,0,0,0
980,,1,13,24,98,20,2 ,0.10000 ,2.6,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,1,0,1,0,0
981,,1.7,13,24,0,22,3 ,0.13636 ,3.4,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,2,0,0,0,0
982,,1,11,6,0,28,0 ,0.00000 ,7.2,0.0555556,1,0,0,0,0,0,0,0,0,0,1,0,28,0,3,0,0,0,0
983,,0.7,11,6,97,21,3 ,0.14286 ,2.8,0.0714284,0,0,0,0,0,1,0,0,1,0,0,0,30,1,2,1,0,0,0
984,,1.2,11,6,100,30,4 ,0.13333 ,4.2,0.0952381,1,0,1,0,0,1,0,1,0,0,0,0,26,0,1,1,1,0,0
985,,1,12,12,82,24,0 ,0.00000 ,4.8,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,2,1,1,1,1
986,,0.8,12,12,0,22,2 ,0.09091 ,4.8,0.166667,0,0,0,1,0,0,1,0,0,0,0,0,26,0,1,0,1,0,0
987,,2.4,12,12,0,78,8 ,0.10256 ,6.4,0.0625,1,0,0,1,0,1,0,0,0,0,1,0,38,0,2,0,0,0,0
988,,3,13,24,117,30,6 ,0.20000 ,2.533332,0,0,0,0,0,1,0,0,1,0,0,0,0,26,1,3,0,0,0,0
989,,0.8,11,6,0,29,5 ,0.17241 ,3.6,0,1,0,0,0,0,0,0,0,0,0,1,0,33,0,2,0,0,0,0
990,,1.7,12,9,93,124,13 ,0.10484 ,8.866668,0,1,1,1,0,0,0,1,0,0,0,0,0,26,1,2,0,0,0,0
991,,0.8,13,24,0,91,10 ,0.10989 ,6.542224,0.0185185,1,1,0,1,0,0,0,1,0,0,0,0,45,0,1,0,1,0,1
992,,1,10,6,110,40,5 ,0.12500 ,4.8,0,1,1,1,0,0,0,0,1,0,0,0,0,43,0,2,0,1,0,0
993,,2.9,11,6,100,32,3 ,0.09375 ,4,0,1,0,0,0,0,0,0,1,0,0,0,0,34,0,1,0,1,0,0
994,,3.5,11,6,0,84,8 ,0.09524 ,11.4,0.0526316,1,0,0,1,0,0,0,0,0,0,1,0,31,0,4,0,0,0,0
995,,2.3,13,24,0,64,8 ,0.12500 ,10.15122,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,2,0,1,0,0
996,,1.3,12,12,97,23,2 ,0.08696 ,5.2,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1,2,1,1,0,1
997,,3,11,6,89,33,3 ,0.09091 ,3.8,0,0,0,1,0,0,0,0,0,0,0,1,0,30,0,5,0,0,0,0
998,,1.3,13,15,96,24,3 ,0.12500 ,2.8,0.0714286,0,0,0,0,0,0,0,0,1,0,0,0,39,0,1,0,1,0,1
999,,3.5,12,9,0,139,13 ,0.09353 ,32.5,0.05,1,0,0,1,1,1,0,0,0,0,1,0,51,0,4,1,1,1,1
1000,,2.2,11,6,0,53,5 ,0.09434 ,7.490324,0.0322581,1,0,0,0,0,1,0,1,0,0,0,0,26,0,3,0,1,0,1
1001,,1,11,6,101,24,2 ,0.08333 ,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,26,1,1,0,0,0,0
1002,,2.1,11,12,0,146,13 ,0.08904 ,34.436364,0,1,0,0,0,0,0,0,0,0,0,1,0,29,0,5,1,0,0,0
1003,,1.9,10,6,0,54,6 ,0.11111 ,7.333332,0,1,1,0,0,0,0,1,0,0,0,0,0,32,1,3,0,0,0,0
1004,,1.1,10,3,0,38,4 ,0.10526 ,10.4,0.0769231,0,0,0,0,0,1,0,0,0,0,1,0,31,0,1,0,0,0,0
1005,,2.2,11,6,100,66,6 ,0.09091 ,9,0,1,1,0,0,0,0,1,0,0,0,0,0,29,0,3,0,0,0,0
1006,,1,11,6,101,29,4 ,0.13793 ,7.2,0.0555556,1,0,1,0,0,0,0,0,0,0,0,1,43,0,2,0,0,0,0
1007,,2.5,13,18,98,30,4 ,0.13333 ,8,0,1,0,0,0,0,0,1,0,0,0,0,0,27,1,1,0,0,0,0
1008,,1,10,6,106,22,2 ,0.09091 ,4.8,0,0,0,1,1,0,0,0,0,0,0,1,0,26,0,1,0,1,0,1
1009,,2.2,10,6,106,24,2 ,0.08333 ,3,0,1,0,1,0,0,0,0,1,0,0,0,0,25,1,2,0,0,0,0
1010,,1.9,13,24,75,55,5 ,0.09091 ,14.41212,0,1,1,0,0,0,0,0,1,0,0,0,0,52,0,1,0,0,0,0
1011,,0.5,11,6,94,22,12 ,0.54545 ,0.566668,0,0,0,0,0,0,1,1,0,0,0,0,0,26,0,1,0,0,0,0
1012,,1.8,11,6,0,64,6 ,0.09375 ,5.911112,0,1,1,0,0,0,0,0,0,0,1,0,0,30,0,4,1,1,0,1
1013,,1.8,11,6,103,23,3 ,0.13043 ,3,0.0666667,0,0,1,1,0,0,1,0,0,0,0,0,36,0,2,0,0,0,0
1014,,0.72,11,6,98,31,3 ,0.09677 ,4.2,0.047619,0,0,1,1,0,0,0,0,0,0,0,1,31,1,1,1,1,0,0
1015,,1.5,11,6,100,147,13 ,0.08844 ,12.53332,0.0212766,1,1,1,0,0,0,0,0,0,0,1,0,27,1,4,1,1,1,0
1016,,2,13,24,103,48,6 ,0.12500 ,7.179312,0.0344828,1,1,0,0,0,0,0,0,1,0,0,0,32,0,1,0,1,0,1
1017,,2,13,24,0,20,2 ,0.10000 ,2.2,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,4,1,0,0,0
1018,,2.7,13,24,0,49,6 ,0.12245 ,4.26668,0,0,0,0,0,0,1,0,1,0,0,0,0,29,0,2,0,1,0,1
1019,,0.8,11,6,98,35,0 ,0.00000 ,7.2,0,1,0,0,0,0,0,0,0,0,1,0,0,27,1,1,0,1,0,0
1020,,2.5,13,24,0,21,0 ,0.00000 ,4.8,0,1,0,0,0,0,0,0,1,0,0,0,0,32,0,5,1,1,0,1
1021,,0.8,11,6,93,79,7 ,0.08861 ,20.8,0,1,1,1,1,0,0,1,0,0,0,0,0,30,0,1,1,1,0,0
1022,,2,12,12,0,25,4 ,0.16000 ,3,0.0666667,0,0,0,1,0,0,1,0,0,0,0,0,29,1,2,0,0,0,0
1023,,1.2,10,6,110,22,4 ,0.18182 ,1.866668,0.142857,0,0,1,0,1,0,0,1,0,0,0,0,31,0,5,0,0,0,0
1024,,1.8,11,6,90,76,9 ,0.11842 ,10.939132,-0.0217391,1,1,1,0,0,0,0,1,0,0,0,0,26,1,2,1,0,0,0
1025,,1,11,6,85,35,5 ,0.14286 ,3.066668,0.0869565,0,0,0,0,0,1,1,0,0,0,0,0,29,1,1,0,0,0,0
1026,,1.3,10,6,0,45,6 ,0.13333 ,3.2,0.0625,0,0,0,1,0,0,0,1,0,0,0,0,31,0,3,1,0,1,0
1027,,3,13,24,0,25,3 ,0.12000 ,5.657144,0,1,1,0,0,0,0,1,0,0,0,0,0,28,0,2,0,0,0,0
1028,,1.44,11,6,99,27,0 ,0.00000 ,5.2,0.153846,1,0,1,0,1,0,0,0,0,0,1,0,26,1,2,0,0,0,0
1029,,1,10,6,111,99,7 ,0.07071 ,9.422224,0.037037,1,0,0,0,0,0,0,0,0,0,1,0,33,0,2,1,0,0,0
1030,,48,9,3,136,26,3 ,0.11538 ,3.6,0,0,0,1,0,0,0,0,0,0,0,0,1,42,0,5,1,1,0,1
1031,,0.5,10,6,109,31,5 ,0.16129 ,4.4,0,1,0,0,0,0,0,0,1,0,0,0,0,32,0,3,0,1,0,1
1032,,5,11,6,104,22,4 ,0.18182 ,2.8,0.142857,1,0,0,0,1,0,0,0,0,0,1,0,37,0,4,0,1,0,1
1033,,6,10,6,111,31,3 ,0.09677 ,3.8,0,0,0,1,0,0,0,0,0,0,1,0,0,37,0,5,0,1,0,0
1034,,5,11,6,92,43,3 ,0.06977 ,8.8,0.0909091,1,0,0,0,1,1,0,0,0,1,0,0,29,0,4,0,0,0,0
1035,,0.3,9,3,107,40,5 ,0.12500 ,10.4,0,0,1,1,0,0,0,1,0,0,0,0,0,33,1,4,0,1,0,1
1036,,0.5,10,6,97,25,3 ,0.12000 ,3.2,0,1,0,1,0,0,0,0,1,0,0,0,0,28,1,2,0,0,0,0
1037,,3,13,24,0,26,3 ,0.11538 ,6,0.133333,0,0,0,1,0,1,0,1,0,0,0,0,34,0,3,0,0,0,0
1038,,3,11,6,99,23,4 ,0.17391 ,2.8,0,1,0,0,0,0,0,0,1,0,0,0,0,27,1,3,1,1,0,0
1039,,6,10,6,117,56,5 ,0.08929 ,7.333332,0.0333333,0,1,0,0,0,0,1,0,0,0,0,0,36,0,3,0,1,0,1
1040,,1.6,10,3,98,55,6 ,0.10909 ,4.8,0.0555556,1,0,1,1,0,0,1,0,0,0,0,0,25,1,1,0,1,0,0
1041,,1.7,10,6,118,26,2 ,0.07692 ,6.4,0.0625,1,0,0,1,1,0,0,0,0,1,0,0,29,1,3,0,0,0,0
1042,,1.4,13,24,0,31,0 ,0.00000 ,7.2,0,0,0,0,1,0,0,0,1,0,0,0,0,48,0,1,0,1,0,0
1043,,1,11,6,85,33,3 ,0.09091 ,9.422224,0,1,0,0,0,0,0,0,0,0,1,0,0,27,0,3,1,1,1,1
1044,,2.1,12,12,99,55,6 ,0.10909 ,3.668572,0.107143,1,1,0,0,1,1,0,0,0,0,1,0,31,1,2,0,1,0,0
1045,,1,13,24,0,30,0 ,0.00000 ,7.2,0.0555556,0,0,0,0,0,0,0,0,0,0,0,1,35,0,1,0,1,0,0
1046,,4.1,13,24,0,22,3 ,0.13636 ,2.4,0,0,0,0,1,0,0,0,1,0,0,0,0,36,0,2,0,1,0,0
1047,,2,10,6,106,81,8 ,0.09877 ,4,0.12,1,0,0,1,1,0,0,0,0,1,0,0,27,1,3,0,1,0,0
1048,,2.88,10,6,106,32,3 ,0.09375 ,3.6,0,0,0,0,0,0,0,0,0,0,0,1,0,26,1,5,1,0,1,0
1049,,1.5,13,24,86,24,0 ,0.00000 ,4.8,0.0833333,0,0,0,0,0,0,0,0,0,0,1,0,30,0,2,0,0,0,0
1050,,1.6,11,6,101,38,4 ,0.10526 ,6.569696,0.0454545,0,1,0,0,0,0,0,1,0,0,0,0,34,0,2,0,0,0,0
1051,,1.3,12,12,95,48,4 ,0.08333 ,3.6,0,1,0,0,0,0,0,0,1,0,0,0,0,36,1,1,0,1,0,1
1052,,1,12,12,0,24,4 ,0.16667 ,6.4,0.0625,1,0,0,1,0,0,0,1,0,0,0,0,43,0,1,1,1,0,1
1053,,1.4,12,12,0,132,14 ,0.10606 ,32.73846,0.0128205,1,1,0,0,0,1,0,0,0,0,1,0,38,0,2,0,1,0,0
1054,,0.8,11,6,101,35,5 ,0.14286 ,1.68,0,1,1,1,0,0,0,0,0,0,1,0,0,36,1,3,0,0,0,0
1055,,1.8,12,12,85,48,4 ,0.08333 ,5.6,0.0357143,1,0,0,0,0,0,1,0,0,0,0,0,28,1,2,0,0,0,0
1056,,1.5,11,6,96,25,4 ,0.16000 ,7.6,0.0526316,0,0,0,0,1,0,0,1,0,0,0,0,37,0,3,1,1,0,1
1057,,2.4,11,6,104,69,9 ,0.13043 ,8.4,0.0476191,1,0,0,0,1,1,0,0,0,0,1,0,32,0,3,0,0,0,0
1058,,0.84,11,6,104,85,8 ,0.09412 ,6.054716,0.0943396,1,1,0,0,1,0,0,0,0,0,1,0,30,0,1,0,0,0,0
1059,,1,10,6,110,62,6 ,0.09677 ,14.776472,0,1,1,0,0,0,0,0,0,0,0,1,0,24,1,2,0,0,0,0
1060,,0.5,11,6,0,64,7 ,0.10938 ,4,0,0,0,1,0,1,1,0,0,1,0,0,0,44,0,2,0,1,0,1
1061,,1,11,6,93,46,4 ,0.08696 ,6.2,0.0645161,1,0,0,0,0,1,0,0,0,0,1,0,25,1,2,0,0,0,0
1062,,3,10,6,106,33,0 ,0.00000 ,6,0,1,1,1,0,0,0,0,1,0,0,0,0,27,0,4,1,0,0,0
1063,,1.9,13,24,0,109,10 ,0.09174 ,15.191044,0.0149254,1,1,0,0,0,1,0,1,0,0,0,0,28,1,1,0,0,0,0
1064,,0.8,10,6,108,311,30 ,0.09646 ,12.8772064,0.01578944,1,1,0,0,1,0,0,0,0,0,1,0,27,0,4,0,0,0,0
